datetime,day,time,system_wide,A,B,C
1/12/20 21:00,1/12/20,9:00:00 PM,3941.314349,1114.052449,1327.427987,1499.833913
1/12/20 22:00,1/12/20,10:00:00 PM,3718.306681,1036.844384,1274.043759,1407.418538
1/12/20 23:00,1/12/20,11:00:00 PM,3512.559963,999.8268184,1208.098536,1304.634609
1/13/20 0:00,1/13/20,12:00:00 AM,3386.046682,993.48095,1167.72391,1224.841822
1/13/20 1:00,1/13/20,1:00:00 AM,3316.185261,997.0064325,1148.433811,1170.745017
1/13/20 2:00,1/13/20,2:00:00 AM,3304.244369,1012.518555,1139.013065,1152.712749
1/13/20 3:00,1/13/20,3:00:00 AM,3350.762828,1062.227857,1146.190776,1142.344195
1/13/20 4:00,1/13/20,4:00:00 AM,3479.956145,1151.422563,1171.312766,1157.220816
1/13/20 5:00,1/13/20,5:00:00 AM,3729.032139,1282.217961,1228.734456,1218.079722
1/13/20 6:00,1/13/20,6:00:00 AM,3978.518348,1354.8429,1291.090823,1332.584625
1/13/20 7:00,1/13/20,7:00:00 AM,4004.362023,1351.669965,1257.445301,1395.246757
1/13/20 8:00,1/13/20,8:00:00 AM,4074.149453,1309.716724,1269.557689,1494.87504
1/13/20 9:00,1/13/20,9:00:00 AM,4150.681762,1279.045027,1287.501968,1584.134767
1/13/20 10:00,1/13/20,10:00:00 AM,4135.448992,1240.26472,1265.968834,1629.215438
1/13/20 11:00,1/13/20,11:00:00 AM,4060.758644,1188.440129,1240.398237,1631.920278
1/13/20 12:00,1/13/20,12:00:00 PM,3978.631652,1153.537853,1217.967889,1607.12591
1/13/20 13:00,1/13/20,1:00:00 PM,3916.694901,1118.988125,1195.088934,1602.617842
1/13/20 14:00,1/13/20,2:00:00 PM,3857.202858,1106.296388,1178.04187,1572.8646
1/13/20 15:00,1/13/20,3:00:00 PM,3838.371122,1118.988125,1171.312766,1548.070231
1/13/20 16:00,1/13/20,4:00:00 PM,4042.261101,1232.156111,1240.846844,1569.258146
1/13/20 17:00,1/13/20,5:00:00 PM,4595.910136,1360.483671,1473.673855,1761.75261
1/13/20 18:00,1/13/20,6:00:00 PM,4683.887643,1369.297378,1510.011018,1804.579247
1/13/20 19:00,1/13/20,7:00:00 PM,4626.124237,1346.73429,1517.637337,1761.75261
1/13/20 20:00,1/13/20,8:00:00 PM,4467.414207,1313.594755,1475.91689,1677.902562
1/13/20 21:00,1/13/20,9:00:00 PM,4202.48616,1218.759278,1412.214702,1571.51218
1/13/20 22:00,1/13/20,10:00:00 PM,3894.153652,1126.391638,1326.082166,1441.679848
1/13/20 23:00,1/13/20,11:00:00 PM,3659.251637,1107.001484,1239.501023,1312.74913
1/14/20 0:00,1/14/20,12:00:00 AM,3511.822639,1098.187778,1191.948686,1221.686175
1/14/20 1:00,1/14/20,1:00:00 AM,3450.528434,1104.886195,1175.798835,1169.843404
1/14/20 2:00,1/14/20,2:00:00 AM,3447.264704,1131.327313,1165.929482,1150.007909
1/14/20 3:00,1/14/20,3:00:00 AM,3506.674817,1188.08758,1177.144656,1141.442581
1/14/20 4:00,1/14/20,4:00:00 AM,3687.201636,1320.998268,1211.687392,1154.515976
1/14/20 5:00,1/14/20,5:00:00 AM,4071.573927,1526.886442,1310.829529,1233.857956
1/14/20 6:00,1/14/20,6:00:00 AM,4431.198035,1603.036863,1419.84102,1408.320152
1/14/20 7:00,1/14/20,7:00:00 AM,4401.852758,1500.445324,1375.877538,1525.529896
1/14/20 8:00,1/14/20,8:00:00 AM,4317.431049,1370.707571,1327.876594,1618.846884
1/14/20 9:00,1/14/20,9:00:00 AM,4234.818475,1286.095992,1287.950575,1660.771908
1/14/20 10:00,1/14/20,10:00:00 AM,4185.426919,1218.054181,1253.856446,1713.516292
1/14/20 11:00,1/14/20,11:00:00 AM,4104.271243,1175.043295,1218.416496,1710.811452
1/14/20 12:00,1/14/20,12:00:00 PM,4043.379562,1135.205344,1191.051472,1717.122746
1/14/20 13:00,1/14/20,1:00:00 PM,3973.192435,1110.879515,1166.378089,1695.934831
1/14/20 14:00,1/14/20,2:00:00 PM,3936.04541,1093.957199,1153.817094,1688.271117
1/14/20 15:00,1/14/20,3:00:00 PM,3915.441822,1108.059129,1152.471273,1654.91142
1/14/20 16:00,1/14/20,4:00:00 PM,4063.198615,1191.260515,1226.042814,1645.895286
1/14/20 17:00,1/14/20,5:00:00 PM,4665.936891,1346.029193,1436.888084,1883.019614
1/14/20 18:00,1/14/20,6:00:00 PM,4758.082494,1360.83622,1477.711317,1919.534957
1/14/20 19:00,1/14/20,7:00:00 PM,4638.942712,1353.432707,1464.701716,1820.808289
1/14/20 20:00,1/14/20,8:00:00 PM,4477.412983,1325.581395,1421.635448,1730.19614
1/14/20 21:00,1/14/20,9:00:00 PM,4186.162359,1221.932212,1343.12923,1621.100917
1/14/20 22:00,1/14/20,10:00:00 PM,3851.857381,1138.730826,1252.062018,1461.064537
1/14/20 23:00,1/14/20,11:00:00 PM,3579.306253,1094.309748,1164.583661,1320.412844
1/15/20 0:00,1/15/20,12:00:00 AM,3443.923071,1084.085849,1130.938139,1228.899083
1/15/20 1:00,1/15/20,1:00:00 AM,3372.063106,1083.380752,1116.13411,1172.548244
1/15/20 2:00,1/15/20,2:00:00 AM,3354.607677,1099.245423,1108.059185,1147.303069
1/15/20 3:00,1/15/20,3:00:00 AM,3404.816449,1153.537853,1113.442468,1137.836128
1/15/20 4:00,1/15/20,4:00:00 AM,3597.910969,1293.146957,1146.190776,1158.573236
1/15/20 5:00,1/15/20,5:00:00 AM,3934.193841,1481.055171,1226.042814,1227.095856
1/15/20 6:00,1/15/20,6:00:00 AM,4296.138175,1547.33424,1331.016842,1417.787093
1/15/20 7:00,1/15/20,7:00:00 AM,4286.95001,1469.421079,1289.745002,1527.783929
1/15/20 8:00,1/15/20,8:00:00 AM,4209.954079,1351.669965,1252.510625,1605.773489
1/15/20 9:00,1/15/20,9:00:00 AM,4154.027251,1264.943097,1222.902566,1666.181588
1/15/20 10:00,1/15/20,10:00:00 AM,4134.932564,1199.369124,1213.48182,1722.08162
1/15/20 11:00,1/15/20,11:00:00 AM,4098.643712,1161.646462,1196.883362,1740.113888
1/15/20 12:00,1/15/20,12:00:00 PM,4048.535263,1131.327313,1187.462616,1729.745334
1/15/20 13:00,1/15/20,1:00:00 PM,4005.678695,1107.354033,1177.144656,1721.180006
1/15/20 14:00,1/15/20,2:00:00 PM,3951.143326,1094.662296,1160.546199,1695.934831
1/15/20 15:00,1/15/20,3:00:00 PM,3942.470738,1104.886195,1152.91988,1684.664663
1/15/20 16:00,1/15/20,4:00:00 PM,4133.21742,1182.799357,1217.967889,1732.450174
1/15/20 17:00,1/15/20,5:00:00 PM,4644.798925,1330.164523,1409.074453,1905.559949
1/15/20 18:00,1/15/20,6:00:00 PM,4698.541519,1338.978229,1440.028333,1919.534957
1/15/20 19:00,1/15/20,7:00:00 PM,4611.551576,1328.049233,1414.457737,1869.044606
1/15/20 20:00,1/15/20,8:00:00 PM,4419.196495,1289.621475,1363.76515,1765.80987
1/15/20 21:00,1/15/20,9:00:00 PM,4109.02419,1181.036616,1287.501968,1640.485606
1/15/20 22:00,1/15/20,10:00:00 PM,3742.094031,1082.323107,1192.8459,1466.925024
1/15/20 23:00,1/15/20,11:00:00 PM,3483.831754,1036.491836,1121.517393,1325.822525
1/16/20 0:00,1/16/20,12:00:00 AM,3333.161939,1021.332261,1084.283016,1227.546662
1/16/20 1:00,1/16/20,1:00:00 AM,3277.502731,1017.454231,1071.722021,1188.326479
1/16/20 2:00,1/16/20,2:00:00 AM,3247.555171,1018.159327,1071.273414,1158.12243
1/16/20 3:00,1/16/20,3:00:00 AM,3289.650934,1064.343147,1077.553912,1147.753875
1/16/20 4:00,1/16/20,4:00:00 AM,3424.422648,1167.639782,1094.152369,1162.630497
1/16/20 5:00,1/16/20,5:00:00 AM,3721.4894,1336.510391,1152.022666,1232.956343
1/16/20 6:00,1/16/20,6:00:00 AM,4050.995248,1412.660811,1243.538486,1394.795951
1/16/20 7:00,1/16/20,7:00:00 AM,4088.096568,1341.093518,1238.603809,1508.399241
1/16/20 8:00,1/16/20,8:00:00 AM,4091.912564,1266.000742,1235.014954,1590.896868
1/16/20 9:00,1/16/20,9:00:00 AM,4090.93538,1221.227115,1221.108138,1648.600127
1/16/20 10:00,1/16/20,10:00:00 AM,4077.467349,1194.080901,1189.705651,1693.680797
1/16/20 11:00,1/16/20,11:00:00 AM,4053.995469,1170.10762,1179.387691,1704.500158
1/16/20 12:00,1/16/20,12:00:00 PM,4012.374264,1151.422563,1168.172517,1692.779184
1/16/20 13:00,1/16/20,1:00:00 PM,3978.344601,1136.262989,1155.162915,1686.918697
1/16/20 14:00,1/16/20,2:00:00 PM,3933.779042,1123.218704,1147.985204,1662.575134
1/16/20 15:00,1/16/20,3:00:00 PM,3920.950315,1140.141019,1147.536597,1633.272699
1/16/20 16:00,1/16/20,4:00:00 PM,4055.817384,1211.708313,1201.369432,1642.739639
1/16/20 17:00,1/16/20,5:00:00 PM,4585.176758,1351.669965,1405.485597,1828.021196
1/16/20 18:00,1/16/20,6:00:00 PM,4697.444034,1355.547996,1457.524004,1884.372034
1/16/20 19:00,1/16/20,7:00:00 PM,4623.892704,1334.74765,1458.869825,1830.275229
1/16/20 20:00,1/16/20,8:00:00 PM,4484.520278,1303.370856,1418.495199,1762.654223
1/16/20 21:00,1/16/20,9:00:00 PM,4192.600333,1200.426769,1344.475051,1647.698513
1/16/20 22:00,1/16/20,10:00:00 PM,3855.507965,1114.404998,1246.678734,1494.424233
1/16/20 23:00,1/16/20,11:00:00 PM,3599.031115,1078.445077,1169.518338,1351.0677
1/17/20 0:00,1/17/20,12:00:00 AM,3471.956149,1073.86195,1143.499134,1254.595065
1/17/20 1:00,1/17/20,1:00:00 AM,3406.13219,1077.387432,1128.246498,1200.49826
1/17/20 2:00,1/17/20,2:00:00 AM,3394.684169,1097.482682,1125.554856,1171.646631
1/17/20 3:00,1/17/20,3:00:00 AM,3448.980889,1145.076695,1137.667244,1166.23695
1/17/20 4:00,1/17/20,4:00:00 AM,3620.662315,1270.936418,1170.415552,1179.310345
1/17/20 5:00,1/17/20,5:00:00 AM,3967.932467,1458.139535,1256.099481,1253.693451
1/17/20 6:00,1/17/20,6:00:00 AM,4324.205098,1543.103662,1363.76515,1417.336286
1/17/20 7:00,1/17/20,7:00:00 AM,4315.302733,1442.97996,1331.465449,1540.857324
1/17/20 8:00,1/17/20,8:00:00 AM,4234.060514,1324.171202,1300.960176,1608.929136
1/17/20 9:00,1/17/20,9:00:00 AM,4183.810544,1241.322365,1272.249331,1670.238848
1/17/20 10:00,1/17/20,10:00:00 AM,4109.137418,1178.21623,1240.846844,1690.074344
1/17/20 11:00,1/17/20,11:00:00 AM,4048.424075,1136.262989,1205.406894,1706.754192
1/17/20 12:00,1/17/20,12:00:00 PM,3974.428891,1104.533647,1182.976547,1686.918697
1/17/20 13:00,1/17/20,1:00:00 PM,3924.009067,1080.207818,1172.20998,1671.591269
1/17/20 14:00,1/17/20,2:00:00 PM,3859.81306,1061.875309,1147.985204,1649.952547
1/17/20 15:00,1/17/20,3:00:00 PM,3825.000283,1072.099208,1139.013065,1613.88801
1/17/20 16:00,1/17/20,4:00:00 PM,3925.424546,1133.090054,1187.462616,1604.871876
1/17/20 17:00,1/17/20,5:00:00 PM,4412.537079,1258.244681,1379.466394,1774.826004
1/17/20 18:00,1/17/20,6:00:00 PM,4496.883003,1276.57719,1431.504801,1788.801012
1/17/20 19:00,1/17/20,7:00:00 PM,4429.906743,1264.590549,1429.710373,1735.605821
1/17/20 20:00,1/17/20,8:00:00 PM,4328.853911,1260.35997,1409.074453,1659.419488
1/17/20 21:00,1/17/20,9:00:00 PM,4153.468569,1202.894607,1370.045648,1580.528314
1/17/20 22:00,1/17/20,10:00:00 PM,3905.620865,1135.91044,1296.474107,1473.236318
1/17/20 23:00,1/17/20,11:00:00 PM,3689.535768,1105.238743,1231.426098,1352.870927
1/18/20 0:00,1/18/20,12:00:00 AM,3556.348846,1093.604651,1197.780576,1264.963619
1/18/20 1:00,1/18/20,1:00:00 AM,3477.183114,1098.187778,1177.144656,1201.85068
1/18/20 2:00,1/18/20,2:00:00 AM,3447.194867,1110.526967,1167.275303,1169.392597
1/18/20 3:00,1/18/20,3:00:00 AM,3469.176581,1141.551212,1172.658586,1154.966783
1/18/20 4:00,1/18/20,4:00:00 AM,3550.203109,1201.484414,1191.948686,1156.770009
1/18/20 5:00,1/18/20,5:00:00 AM,3718.136274,1300.197922,1233.669133,1184.269219
1/18/20 6:00,1/18/20,6:00:00 AM,3901.180174,1388.334983,1277.184008,1235.661183
1/18/20 7:00,1/18/20,7:00:00 AM,3931.452901,1406.314943,1252.510625,1272.627333
1/18/20 8:00,1/18/20,8:00:00 AM,3955.68212,1345.324097,1248.921769,1361.436254
1/18/20 9:00,1/18/20,9:00:00 AM,3942.852844,1276.57719,1245.332914,1420.94274
1/18/20 10:00,1/18/20,10:00:00 AM,3872.413317,1201.484414,1215.724854,1455.204049
1/18/20 11:00,1/18/20,11:00:00 AM,3757.184605,1136.968085,1169.069731,1451.146789
1/18/20 12:00,1/18/20,12:00:00 PM,3663.314573,1087.611331,1145.293562,1430.40968
1/18/20 13:00,1/18/20,1:00:00 PM,3572.505196,1057.997279,1121.966,1392.541917
1/18/20 14:00,1/18/20,2:00:00 PM,3509.623215,1034.729095,1110.302219,1364.591901
1/18/20 15:00,1/18/20,3:00:00 PM,3489.250342,1043.190252,1106.713364,1339.346726
1/18/20 16:00,1/18/20,4:00:00 PM,3621.482854,1108.059129,1159.200378,1354.223347
1/18/20 17:00,1/18/20,5:00:00 PM,4089.121239,1233.566304,1349.409728,1506.145207
1/18/20 18:00,1/18/20,6:00:00 PM,4230.553517,1241.322365,1392.924603,1596.306549
1/18/20 19:00,1/18/20,7:00:00 PM,4164.947586,1226.162791,1383.952463,1554.832332
1/18/20 20:00,1/18/20,8:00:00 PM,4078.577881,1206.420089,1365.110971,1507.046821
1/18/20 21:00,1/18/20,9:00:00 PM,3943.508719,1162.704107,1332.362663,1448.441949
1/18/20 22:00,1/18/20,10:00:00 PM,3773.948777,1111.93716,1287.501968,1374.509649
1/18/20 23:00,1/18/20,11:00:00 PM,3637.562297,1084.790945,1225.145601,1327.625751
1/19/20 0:00,1/19/20,12:00:00 AM,3487.270807,1076.329787,1189.705651,1221.235369
1/19/20 1:00,1/19/20,1:00:00 AM,3413.994158,1080.912914,1163.23784,1169.843404
1/19/20 2:00,1/19/20,2:00:00 AM,3391.334364,1096.072489,1153.368487,1141.893388
1/19/20 3:00,1/19/20,3:00:00 AM,3397.033084,1124.276348,1146.190776,1126.56596
1/19/20 4:00,1/19/20,4:00:00 AM,3454.298732,1177.511133,1151.574059,1125.21354
1/19/20 5:00,1/19/20,5:00:00 AM,3555.714706,1255.071747,1159.200378,1141.442581
1/19/20 6:00,1/19/20,6:00:00 AM,3679.346333,1331.927264,1181.182119,1166.23695
1/19/20 7:00,1/19/20,7:00:00 AM,3698.266302,1354.8429,1168.621124,1174.802278
1/19/20 8:00,1/19/20,8:00:00 AM,3722.808432,1301.960663,1191.948686,1228.899083
1/19/20 9:00,1/19/20,9:00:00 AM,3699.754633,1229.335725,1195.537541,1274.881367
1/19/20 10:00,1/19/20,10:00:00 AM,3651.780138,1167.287234,1175.350228,1309.142676
1/19/20 11:00,1/19/20,11:00:00 AM,3603.233448,1124.981445,1160.994806,1317.257197
1/19/20 12:00,1/19/20,12:00:00 PM,3539.744873,1083.028204,1139.910279,1316.80639
1/19/20 13:00,1/19/20,1:00:00 PM,3484.490453,1047.068283,1121.517393,1315.904777
1/19/20 14:00,1/19/20,2:00:00 PM,3437.039557,1028.383226,1104.021722,1304.634609
1/19/20 15:00,1/19/20,3:00:00 PM,3454.636172,1046.010638,1110.302219,1298.323315
1/19/20 16:00,1/19/20,4:00:00 PM,3597.479641,1113.347353,1156.957343,1327.174945
1/19/20 17:00,1/19/20,5:00:00 PM,4097.549886,1260.007422,1345.372265,1492.170199
1/19/20 18:00,1/19/20,6:00:00 PM,4272.267556,1285.743444,1393.37321,1593.150902
1/19/20 19:00,1/19/20,7:00:00 PM,4240.481817,1268.821128,1390.681568,1580.979121
1/19/20 20:00,1/19/20,8:00:00 PM,4122.775912,1222.637308,1358.830474,1541.30813
1/19/20 21:00,1/19/20,9:00:00 PM,3904.964743,1136.615537,1298.268535,1470.080671
1/19/20 22:00,1/19/20,10:00:00 PM,3650.519971,1060.817665,1232.323312,1357.378994
1/19/20 23:00,1/19/20,11:00:00 PM,3447.701897,1021.332261,1169.069731,1257.299905
1/20/20 0:00,1/20/20,12:00:00 AM,3322.927471,1013.5762,1130.040926,1179.310345
1/20/20 1:00,1/20/20,1:00:00 AM,3280.643718,1016.749134,1114.788289,1149.106295
1/20/20 2:00,1/20/20,2:00:00 AM,3274.803406,1028.030678,1112.993861,1133.778867
1/20/20 3:00,1/20/20,3:00:00 AM,3328.72658,1080.207818,1124.657642,1123.86112
1/20/20 4:00,1/20/20,4:00:00 AM,3492.68583,1196.548738,1158.751771,1137.385321
1/20/20 5:00,1/20/20,5:00:00 AM,3836.531647,1387.982434,1242.641272,1205.907941
1/20/20 6:00,1/20/20,6:00:00 AM,4160.504359,1459.549728,1344.026444,1356.928187
1/20/20 7:00,1/20/20,7:00:00 AM,4143.400281,1374.233053,1315.315599,1453.851629
1/20/20 8:00,1/20/20,8:00:00 AM,4120.443516,1283.980703,1289.745002,1546.717811
1/20/20 9:00,1/20/20,9:00:00 AM,4111.063567,1225.810242,1268.660475,1616.59285
1/20/20 10:00,1/20/20,10:00:00 AM,4083.117173,1181.036616,1238.603809,1663.476748
1/20/20 11:00,1/20/20,11:00:00 AM,4044.211848,1154.595497,1206.304108,1683.312243
1/20/20 12:00,1/20/20,12:00:00 PM,4005.51551,1127.096734,1191.500079,1686.918697
1/20/20 13:00,1/20/20,1:00:00 PM,3960.848537,1101.713261,1170.864159,1688.271117
1/20/20 14:00,1/20/20,2:00:00 PM,3922.037717,1090.784265,1156.957343,1674.296109
1/20/20 15:00,1/20/20,3:00:00 PM,3901.184861,1097.83523,1147.536597,1655.813034
1/20/20 16:00,1/20/20,4:00:00 PM,3997.203715,1158.473528,1195.088934,1643.641253
1/20/20 17:00,1/20/20,5:00:00 PM,4477.287926,1292.44186,1400.102314,1784.743752
1/20/20 18:00,1/20/20,6:00:00 PM,4580.447099,1299.845374,1454.383756,1826.217969
1/20/20 19:00,1/20/20,7:00:00 PM,4476.199159,1271.288966,1445.411617,1759.498576
1/20/20 20:00,1/20/20,8:00:00 PM,4313.677496,1214.528699,1409.074453,1690.074344
1/20/20 21:00,1/20/20,9:00:00 PM,4013.529481,1118.635576,1325.184952,1569.708953
1/20/20 22:00,1/20/20,10:00:00 PM,3688.205751,1032.261257,1237.706595,1418.237899
1/20/20 23:00,1/20/20,11:00:00 PM,3440.178306,982.1994062,1158.303164,1299.675736
1/21/20 0:00,1/21/20,12:00:00 AM,3297.901189,970.9178624,1119.722966,1207.260361
1/21/20 1:00,1/21/20,1:00:00 AM,3231.061582,963.5143493,1105.367543,1162.17969
1/21/20 2:00,1/21/20,2:00:00 AM,3218.813607,978.3213756,1106.713364,1133.778867
1/21/20 3:00,1/21/20,3:00:00 AM,3258.923027,1015.338941,1119.722966,1123.86112
1/21/20 4:00,1/21/20,4:00:00 AM,3420.542184,1127.096734,1156.060129,1137.385321
1/21/20 5:00,1/21/20,5:00:00 AM,3726.328878,1288.56383,1235.463561,1202.301487
1/21/20 6:00,1/21/20,6:00:00 AM,4047.558086,1350.612321,1334.157091,1362.788674
1/21/20 7:00,1/21/20,7:00:00 AM,4033.381938,1285.743444,1292.885251,1454.753243
1/21/20 8:00,1/21/20,8:00:00 AM,4051.383143,1227.925532,1275.838187,1547.619424
1/21/20 9:00,1/21/20,9:00:00 AM,4065.310866,1186.324839,1259.688336,1619.297691
1/21/20 10:00,1/21/20,10:00:00 AM,4052.606636,1151.775111,1217.519282,1683.312243
1/21/20 11:00,1/21/20,11:00:00 AM,4060.575479,1134.852796,1197.780576,1727.942107
1/21/20 12:00,1/21/20,12:00:00 PM,4034.387869,1117.577932,1176.696049,1740.113888
1/21/20 13:00,1/21/20,1:00:00 PM,4028.929323,1122.866155,1161.89202,1744.171148
1/21/20 14:00,1/21/20,2:00:00 PM,3999.90771,1099.245423,1160.097592,1740.564695
1/21/20 15:00,1/21/20,3:00:00 PM,3958.904097,1099.245423,1156.060129,1703.598545
1/21/20 16:00,1/21/20,4:00:00 PM,4003.418883,1144.371598,1188.808437,1670.238848
1/21/20 17:00,1/21/20,5:00:00 PM,4470.916014,1275.166997,1383.055249,1812.693768
1/21/20 18:00,1/21/20,6:00:00 PM,4573.857495,1267.058387,1444.065796,1862.733312
1/21/20 19:00,1/21/20,7:00:00 PM,4458.750019,1237.091786,1431.504801,1790.153432
1/21/20 20:00,1/21/20,8:00:00 PM,4243.390489,1191.965611,1396.513458,1654.91142
1/21/20 21:00,1/21/20,9:00:00 PM,3958.045817,1087.963879,1328.773808,1541.30813
1/21/20 22:00,1/21/20,10:00:00 PM,3633.880812,995.9487877,1233.669133,1404.262891
1/21/20 23:00,1/21/20,11:00:00 PM,3385.875632,950.4700643,1165.032268,1270.3733
1/22/20 0:00,1/22/20,12:00:00 AM,3253.349544,934.9579416,1125.106249,1193.285353
1/22/20 1:00,1/22/20,1:00:00 AM,3193.978133,933.1952004,1105.81615,1154.966783
1/22/20 2:00,1/22/20,2:00:00 AM,3177.966094,940.5987135,1100.432866,1136.934514
1/22/20 3:00,1/22/20,3:00:00 AM,3208.150277,979.3790203,1106.713364,1122.057893
1/22/20 4:00,1/22/20,4:00:00 AM,3348.303965,1080.912914,1137.218637,1130.172414
1/22/20 5:00,1/22/20,5:00:00 AM,3672.824999,1259.302326,1214.82764,1198.695033
1/22/20 6:00,1/22/20,6:00:00 AM,4029.612985,1366.82954,1313.969778,1348.813667
1/22/20 7:00,1/22/20,7:00:00 AM,4058.506453,1305.838694,1278.529828,1474.137931
1/22/20 8:00,1/22/20,8:00:00 AM,4000.524307,1218.406729,1248.473162,1533.644416
1/22/20 9:00,1/22/20,9:00:00 AM,4004.280304,1172.928006,1228.734456,1602.617842
1/22/20 10:00,1/22/20,10:00:00 AM,3987.105672,1142.961405,1194.19172,1649.952547
1/22/20 11:00,1/22/20,11:00:00 AM,3987.011855,1135.557892,1174.453014,1677.000949
1/22/20 12:00,1/22/20,12:00:00 PM,3951.794602,1121.455962,1159.648985,1670.689655
1/22/20 13:00,1/22/20,1:00:00 PM,3922.796673,1110.879515,1147.08799,1664.829168
1/22/20 14:00,1/22/20,2:00:00 PM,3885.739796,1101.713261,1134.975602,1649.050933
1/22/20 15:00,1/22/20,3:00:00 PM,3863.008031,1110.526967,1132.732567,1619.748497
1/22/20 16:00,1/22/20,4:00:00 PM,3957.675977,1163.056655,1181.182119,1613.437203
1/22/20 17:00,1/22/20,5:00:00 PM,4403.658881,1295.614795,1341.783409,1766.260677
1/22/20 18:00,1/22/20,6:00:00 PM,4515.181574,1305.486145,1388.88714,1820.808289
1/22/20 19:00,1/22/20,7:00:00 PM,4428.518294,1281.865413,1374.531717,1772.121164
1/22/20 20:00,1/22/20,8:00:00 PM,4260.655788,1240.969817,1341.783409,1677.902562
1/22/20 21:00,1/22/20,9:00:00 PM,3975.421264,1134.852796,1279.875649,1560.692819
1/22/20 22:00,1/22/20,10:00:00 PM,3661.406986,1051.65141,1187.911223,1421.844353
1/22/20 23:00,1/22/20,11:00:00 PM,3441.976527,1011.813459,1130.938139,1299.224929
1/23/20 0:00,1/23/20,12:00:00 AM,3316.78607,1000.531915,1101.33008,1214.924075
1/23/20 1:00,1/23/20,1:00:00 AM,3275.546453,1007.935428,1092.357941,1175.253084
1/23/20 2:00,1/23/20,2:00:00 AM,3274.569645,1027.67813,1088.769085,1158.12243
1/23/20 3:00,1/23/20,3:00:00 AM,3318.330579,1084.085849,1093.703762,1140.540968
1/23/20 4:00,1/23/20,4:00:00 AM,3485.63708,1212.765957,1122.863214,1150.007909
1/23/20 5:00,1/23/20,5:00:00 AM,3806.651606,1403.847105,1194.19172,1208.612781
1/23/20 6:00,1/23/20,6:00:00 AM,4135.707538,1478.234785,1293.782465,1363.690288
1/23/20 7:00,1/23/20,7:00:00 AM,4117.103916,1398.558882,1250.26759,1468.277444
1/23/20 8:00,1/23/20,8:00:00 AM,4097.766896,1291.736764,1244.4357,1561.594432
1/23/20 9:00,1/23/20,9:00:00 AM,4081.176753,1220.522019,1228.734456,1631.920278
1/23/20 10:00,1/23/20,10:00:00 AM,4028.478297,1162.704107,1195.986148,1669.788042
1/23/20 11:00,1/23/20,11:00:00 AM,4002.88295,1130.269668,1180.284905,1692.328377
1/23/20 12:00,1/23/20,12:00:00 PM,3986.26174,1107.706581,1163.686447,1714.868712
1/23/20 13:00,1/23/20,1:00:00 PM,3912.073817,1083.028204,1147.536597,1681.509016
1/23/20 14:00,1/23/20,2:00:00 PM,3876.367848,1081.970559,1134.526995,1659.870294
1/23/20 15:00,1/23/20,3:00:00 PM,3856.514242,1095.014844,1132.28396,1629.215438
1/23/20 16:00,1/23/20,4:00:00 PM,3941.487153,1156.710787,1165.929482,1618.846884
1/23/20 17:00,1/23/20,5:00:00 PM,4391.577449,1293.499505,1351.652762,1746.425182
1/23/20 18:00,1/23/20,6:00:00 PM,4527.584027,1307.601435,1405.485597,1814.496995
1/23/20 19:00,1/23/20,7:00:00 PM,4456.337325,1286.801089,1396.513458,1773.022778
1/23/20 20:00,1/23/20,8:00:00 PM,4306.250287,1248.37333,1367.802613,1690.074344
1/23/20 21:00,1/23/20,9:00:00 PM,4017.659307,1149.659822,1293.782465,1574.21702
1/23/20 22:00,1/23/20,10:00:00 PM,3716.656143,1058.349827,1215.724854,1442.581462
1/23/20 23:00,1/23/20,11:00:00 PM,3473.987959,1029.440871,1139.461672,1305.085416
1/24/20 0:00,1/24/20,12:00:00 AM,3343.440614,1018.159327,1099.087045,1226.194242
1/24/20 1:00,1/24/20,1:00:00 AM,3286.009353,1025.56284,1082.488588,1177.957925
1/24/20 2:00,1/24/20,2:00:00 AM,3281.4274,1047.068283,1070.3762,1163.982917
1/24/20 3:00,1/24/20,3:00:00 AM,3327.805914,1103.82855,1073.067842,1150.909522
1/24/20 4:00,1/24/20,4:00:00 AM,3467.883828,1223.694953,1088.320479,1155.868396
1/24/20 5:00,1/24/20,5:00:00 AM,3773.134249,1405.257298,1146.190776,1221.686175
1/24/20 6:00,1/24/20,6:00:00 AM,4097.12147,1478.587333,1236.360774,1382.173363
1/24/20 7:00,1/24/20,7:00:00 AM,4080.551747,1401.026719,1209.444357,1470.080671
1/24/20 8:00,1/24/20,8:00:00 AM,4050.69365,1294.909698,1194.640327,1561.143625
1/24/20 9:00,1/24/20,9:00:00 AM,4058.809063,1239.912172,1194.640327,1624.256564
1/24/20 10:00,1/24/20,10:00:00 AM,4028.451497,1182.446809,1182.52794,1663.476748
1/24/20 11:00,1/24/20,11:00:00 AM,3984.186868,1142.608857,1165.929482,1675.648529
1/24/20 12:00,1/24/20,12:00:00 PM,3938.564489,1112.289708,1160.994806,1665.279975
